	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-10-09	@	Winnipeg Jets	3	4	L			32	16	2		0		29	16	0		0
1	1995-10-11	@	Hartford Whalers	2	3	L			34	34	1		0		25	24	1		0
2	1995-10-13	@	Buffalo Sabres	4	1	W			33	45	1		0		25	53	0		0
3	1995-10-14	@	Pittsburgh Penguins	2	5	L			26	8	0		0		35	6	2		0
4	1995-10-18		Vancouver Canucks	1	5	L			37	4	0		0		30	10	0		0
5	1995-10-20		Philadelphia Flyers	2	4	L			18	17	0		0		33	17	0		0
6	1995-10-22		Winnipeg Jets	6	2	W			33	8	1		0		44	30	0		0
7	1995-10-23	@	Colorado Avalanche	1	3	L			22	11	0		0		27	15	2		0
8	1995-10-26	@	Dallas Stars	2	5	L			34	8	0		0		38	6	1		0
9	1995-10-27	@	St. Louis Blues	2	4	L			27	19	1		0		30	21	3		0
10	1995-10-29		Calgary Flames	7	2	W			32	51	1		0		29	40	2		0
11	1995-11-01		St. Louis Blues	3	0	W			29	22	0		0		28	20	0		0
12	1995-11-03		New York Rangers	7	4	W			22	45	2		0		32	31	3		0
13	1995-11-05		New Jersey Devils	6	1	W			29	4	0		1		21	6	0		0
14	1995-11-07	@	Toronto Maple Leafs	3	6	L			36	45	0		0		38	31	1		1
15	1995-11-08	@	Montreal Canadiens	3	2	W	OT		34	22	1		0		33	30	1		0
16	1995-11-11	@	Ottawa Senators	3	2	W			22	10	1		0		27	12	1		0
17	1995-11-13		Los Angeles Kings	2	4	L			34	6	0		0		29	8	1		0
18	1995-11-15		Colorado Avalanche	7	3	W			29	20	2		0		25	25	1		0
19	1995-11-17		New York Islanders	2	1	W	OT		48	8	0		0		31	10	0		0
20	1995-11-19		Florida Panthers	3	4	L			31	12	0		0		29	4	1		0
21	1995-11-21	@	Calgary Flames	3	2	W			26	15	2		0		34	17	1		0
22	1995-11-22	@	Edmonton Oilers	0	2	L			31	6	0		0		27	8	1		0
23	1995-11-24		Chicago Blackhawks	4	5	L	OT		26	12	2		0		45	23	1		0
24	1995-11-29		Washington Capitals	2	2	T	OT		25	25	0		1		39	24	1		0
25	1995-12-01	@	Detroit Red Wings	2	5	L			26	6	0		0		40	6	3		0
26	1995-12-02	@	Toronto Maple Leafs	4	4	T	OT		28	17	1		0		32	15	1		0
27	1995-12-04	@	New York Rangers	1	5	L			25	14	0		0		44	18	2		0
28	1995-12-06	@	Tampa Bay Lightning	1	2	L			18	14	0		0		43	18	2		0
29	1995-12-07	@	Florida Panthers	3	3	T	OT		22	18	1		1		29	25	0		0
30	1995-12-10		Edmonton Oilers	1	3	L			33	12	0		0		35	10	0		1
31	1995-12-13		Pittsburgh Penguins	6	3	W			30	28	1		0		39	28	2		0
32	1995-12-15		Ottawa Senators	4	2	W			27	53	0		1		27	93	1		0
33	1995-12-17		Toronto Maple Leafs	2	3	L	OT		33	11	0		0		44	19	0		0
34	1995-12-19		San Jose Sharks	4	7	L			32	17	1		0		33	19	4		0
35	1995-12-20		Detroit Red Wings	1	6	L			33	14	1		0		41	18	3		0
36	1995-12-22		Vancouver Canucks	2	6	L			34	11	0		0		26	9	0		0
37	1995-12-27	@	Los Angeles Kings	1	7	L			33	19	0		0		43	17	1		1
38	1995-12-29		San Jose Sharks	4	2	W			30	33	0		0		27	18	1		0
39	1995-12-31		Los Angeles Kings	2	2	T	OT		41	12	0		0		36	10	0		0
40	1996-01-05	@	Calgary Flames	3	1	W			18	17	1		0		39	11	0		0
41	1996-01-07	@	Edmonton Oilers	1	3	L			34	29	1		0		28	24	3		0
42	1996-01-09	@	Philadelphia Flyers	2	2	T	OT		22	15	1		0		33	13	2		0
43	1996-01-11	@	Boston Bruins	2	7	L			28	13	0		0		40	11	1		0
44	1996-01-12	@	Chicago Blackhawks	0	3	L			13	10	0		0		25	10	2		0
45	1996-01-14	@	Winnipeg Jets	6	4	W			38	16	0		0		40	12	2		0
46	1996-01-17		Calgary Flames	1	4	L			30	12	1		0		33	16	0		0
47	1996-01-24	@	Vancouver Canucks	2	1	W	OT		21	10	0		0		34	10	1		0
48	1996-01-27	@	Los Angeles Kings	4	5	L			33	20	1		0		42	12	3		0
49	1996-01-31		Colorado Avalanche	2	1	W			33	23	1		1		40	21	0		0
50	1996-02-02		Hartford Whalers	3	4	L			27	12	1		0		34	16	0		0
51	1996-02-04		Chicago Blackhawks	1	4	L			23	31	1		0		30	25	1		0
52	1996-02-07		Toronto Maple Leafs	1	2	L			22	17	1		0		22	15	1		0
53	1996-02-10	@	New York Islanders	3	4	L			24	24	1		0		27	32	2		0
54	1996-02-11	@	New Jersey Devils	4	2	W			21	20	1		0		35	16	0		0
55	1996-02-14	@	Edmonton Oilers	2	3	L			27	13	1		0		40	17	0		0
56	1996-02-15	@	Vancouver Canucks	3	5	L			40	21	0		0		27	12	0		0
57	1996-02-17	@	Los Angeles Kings	2	1	W	OT		34	19	1		0		30	34	1		0
58	1996-02-21		Boston Bruins	4	3	W	OT		23	4	0		0		27	6	0		0
59	1996-02-23	@	Calgary Flames	2	3	L			23	16	1		0		25	14	1		0
60	1996-02-25		San Jose Sharks	4	3	W			31	65	1		0		25	51	1		0
61	1996-02-26	@	Colorado Avalanche	2	3	L			27	37	0		1		25	41	2		0
62	1996-02-28		Montreal Canadiens	5	2	W			33	10	2		1		23	25	0		0
63	1996-03-03		Tampa Bay Lightning	2	2	T	OT		23	12	1		0		23	14	2		0
64	1996-03-05		Dallas Stars	1	3	L			35	30	0		0		26	16	1		0
65	1996-03-08		Buffalo Sabres	3	2	W	OT		48	21	2		0		37	21	0		0
66	1996-03-10		Los Angeles Kings	3	2	W			33	52	1		1		33	56	2		0
67	1996-03-13		Colorado Avalanche	4	0	W			29	39	0		1		27	41	0		0
68	1996-03-17		St. Louis Blues	5	1	W			29	36	2		0		36	50	0		0
69	1996-03-19	@	Washington Capitals	2	1	W			16	10	0		0		34	12	0		0
70	1996-03-22	@	St. Louis Blues	6	1	W			25	14	3		0		44	16	0		0
71	1996-03-24	@	Chicago Blackhawks	2	2	T	OT		19	19	0		0		38	27	1		0
72	1996-03-25	@	Detroit Red Wings	1	5	L			30	26	0		0		32	22	1		0
73	1996-03-28	@	Dallas Stars	1	3	L			29	16	1		0		26	20	2		0
74	1996-03-31	@	San Jose Sharks	4	2	W			29	47	2		0		28	35	0		0
75	1996-04-03		Edmonton Oilers	1	0	W			25	14	1		0		27	10	0		0
76	1996-04-05		Detroit Red Wings	2	2	T	OT		22	24	2		0		32	32	2		0
77	1996-04-07	@	San Jose Sharks	5	3	W			30	30	1		0		27	40	1		1
78	1996-04-08		Vancouver Canucks	2	0	W			22	10	1		0		32	12	0		0
79	1996-04-10	@	Colorado Avalanche	3	7	L			22	8	0		1		34	6	1		1
80	1996-04-12		Dallas Stars	5	3	W			34	23	2		0		29	28	1		0
81	1996-04-14		Winnipeg Jets	5	2	W			34	48	2		0		28	55	0		0
