	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1992-10-08		Winnipeg Jets	4	3	W	OT		43	38	1		0		24	23	3		0
1	1992-10-10		Detroit Red Wings	3	6	L			29	23	0		0		43	13	3		0
2	1992-10-13	@	Los Angeles Kings	1	2	L			35	36	0		0		31	20	1		0
3	1992-10-15		Boston Bruins	2	8	L			20	15	1		0		44	24	4		0
4	1992-10-17		Calgary Flames	2	6	L			30	8	0		0		44	8	1		1
5	1992-10-21	@	Montreal Canadiens	4	8	L			35	8	1		1		40	10	0		1
6	1992-10-23	@	Buffalo Sabres	4	5	L			27	16	1		0		36	12	3		0
7	1992-10-24	@	Toronto Maple Leafs	1	5	L			26	37	1		0		37	35	1		0
8	1992-10-26	@	St. Louis Blues	1	4	L			24	35	0		0		28	21	1		1
9	1992-10-28	@	Detroit Red Wings	3	4	L			15	27	1		1		36	15	3		0
10	1992-10-30	@	Tampa Bay Lightning	2	1	W			25	18	0		0		39	20	0		0
11	1992-11-01	@	Chicago Blackhawks	4	4	T	OT		34	20	2		0		44	22	3		1
12	1992-11-05		Buffalo Sabres	7	5	W			43	17	1		0		39	19	1		0
13	1992-11-07		New Jersey Devils	1	6	L			35	24	0		0		45	20	2		0
14	1992-11-08		Los Angeles Kings	4	11	L			40	42	2		1		49	46	3		1
15	1992-11-10	@	Vancouver Canucks	2	6	L			24	21	1		0		28	17	4		0
16	1992-11-12		Edmonton Oilers	3	4	L			33	14	1		0		37	6	2		0
17	1992-11-14		Vancouver Canucks	2	5	L			26	22	2		0		28	38	3		1
18	1992-11-17		Los Angeles Kings	6	0	W			39	64	2		0		39	46	0		0
19	1992-11-19		Toronto Maple Leafs	0	2	L			23	50	0		0		49	32	0		0
20	1992-11-21		Chicago Blackhawks	1	2	L			26	32	0		1		46	20	0		0
21	1992-11-25	@	Calgary Flames	4	3	W	OT		21	10	2		0		28	14	0		0
22	1992-11-27	@	Winnipeg Jets	2	3	L	OT		36	14	0		0		38	14	1		0
23	1992-11-28	@	Minnesota North Stars	3	10	L			27	32	0		0		40	36	2		1
24	1992-12-01		Edmonton Oilers	1	3	L			32	34	1		0		32	51	0		0
25	1992-12-03		Hartford Whalers	5	7	L			28	10	1		0		23	10	2		2
26	1992-12-05		Pittsburgh Penguins	4	9	L			43	20	1		0		37	22	5		1
27	1992-12-09	@	Vancouver Canucks	3	8	L			28	27	1		0		35	44	1		0
28	1992-12-10		St. Louis Blues	2	3	L			23	8	0		0		30	6	1		0
29	1992-12-12		Quebec Nordiques	7	8	L	OT		38	8	1		0		38	8	1		1
30	1992-12-16		Tampa Bay Lightning	4	5	L	OT		30	16	2		1		45	12	1		0
31	1992-12-18	@	Vancouver Canucks	1	8	L			27	71	0		1		30	57	2		0
32	1992-12-19		Vancouver Canucks	3	6	L			24	67	1		0		23	65	0		0
33	1992-12-21	@	Winnipeg Jets	4	5	L			26	49	0		2		43	34	1		0
34	1992-12-23	@	Edmonton Oilers	2	4	L			35	10	2		0		31	30	0		0
35	1992-12-26		Los Angeles Kings	7	2	W			40	30	4		1		59	31	1		0
36	1992-12-29	@	Vancouver Canucks	5	7	L			31	23	0		0		37	10	2		0
37	1992-12-30		Philadelphia Flyers	2	6	L			35	13	0		0		36	19	2		0
38	1993-01-02		Vancouver Canucks	2	2	T	OT		25	26	1		0		37	36	0		0
39	1993-01-04	vs.	Montreal Canadiens	1	4	L			18	12	0		1		36	8	1		0
40	1993-01-05		Montreal Canadiens	1	2	L			23	12	0		0		29	10	0		0
41	1993-01-08	@	Toronto Maple Leafs	1	5	L			24	19	1		0		43	11	3		0
42	1993-01-10	@	Ottawa Senators	2	3	L			27	39	1		0		30	28	2		0
43	1993-01-12	@	Winnipeg Jets	1	4	L			21	21	1		0		44	11	2		0
44	1993-01-15	@	Detroit Red Wings	3	6	L			20	12	0		0		42	8	3		0
45	1993-01-16	@	Quebec Nordiques	1	4	L			47	15	0		0		34	15	0		0
46	1993-01-18	@	Boston Bruins	3	4	L			28	21	0		0		40	6	2		0
47	1993-01-21	@	Hartford Whalers	2	4	L			32	16	1		0		27	12	1		0
48	1993-01-23	@	Tampa Bay Lightning	1	5	L			38	20	1		0		37	22	0		0
49	1993-01-26	@	Los Angeles Kings	1	7	L			35	92	0		0		38	53	3		0
50	1993-01-29		Chicago Blackhawks	2	4	L			23	20	0		0		34	18	0		1
51	1993-01-30		Calgary Flames	4	5	L			32	16	0		1		31	18	2		0
52	1993-02-01		Tampa Bay Lightning	4	5	L			24	6	2		0		26	9	1		1
53	1993-02-03		Minnesota North Stars	3	7	L			30	31	2		1		47	19	3		0
54	1993-02-10	@	Calgary Flames	1	13	L			27	13	1		0		36	17	0		0
55	1993-02-12	@	Edmonton Oilers	0	6	L			28	41	0		0		37	39	0		1
56	1993-02-14	@	Winnipeg Jets	3	2	W			27	12	2		0		37	10	0		0
57	1993-02-16		Washington Capitals	3	4	L			28	35	1		0		30	27	0		0
58	1993-02-18		Winnipeg Jets	5	3	W			35	46	1		0		29	72	1		0
59	1993-02-20		New York Rangers	4	6	L			38	12	3		0		37	10	2		0
60	1993-02-22	vs.	New York Rangers	0	4	L			29	22	0		0		31	14	1		0
61	1993-02-23		Calgary Flames	3	6	L			25	19	2		0		43	17	2		0
62	1993-02-25		Toronto Maple Leafs	0	5	L			22	12	0		0		35	6	3		0
63	1993-02-27	@	Calgary Flames	4	5	L			22	12	1		0		46	8	0		0
64	1993-02-28	@	Edmonton Oilers	1	4	L			14	32	0		0		37	15	1		0
65	1993-03-02		Ottawa Senators	3	2	W	OT		28	25	2		0		22	47	0		0
66	1993-03-07		Edmonton Oilers	6	3	W			22	22	1		0		34	24	0		0
