	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2008-10-10		Nashville Predators	5	2	W			22	8	4		0		22	12	0		0		31	39	44.3	26	33	44.1	20	21	48.8	34.7	97.6
1	2008-10-11	@	New York Islanders	2	5	L			26	8	1		0		34	6	1		1		44	49	47.3	27	40	40.3	21	23	47.7	41.7	94.3
2	2008-10-13	@	Toronto Maple Leafs	5	4	W	SO		26	16	2		0		39	25	0		0		39	64	37.9	27	47	36.5	25	24	51.0	31.5	98.0
3	2008-10-16		Dallas Stars	6	1	W			23	8	2		0		30	10	0		0		34	44	43.6	28	36	43.8	20	25	44.4	44.5	119.7
4	2008-10-18		Chicago Blackhawks	4	3	W	SO		29	8	0		0		26	10	1		0		36	41	46.8	29	27	51.8	26	17	60.5	55.0	104.1
5	2008-10-22		Detroit Red Wings	3	4	L			24	10	2		0		34	14	2		0		37	47	44.0	30	37	44.8	26	27	49.1	42.2	98.7
6	2008-10-24		Los Angeles Kings	0	4	L			15	32	0		0		29	34	0		0		32	42	43.2	26	31	45.6	18	24	42.9	23.1	81.8
7	2008-10-25		Florida Panthers	4	0	W			31	10	2		0		17	36	0		0		42	33	56.0	31	25	55.4	19	20	48.7	45.8	110.0
8	2008-10-30		Carolina Hurricanes	0	1	L			19	19	0		0		29	11	1		0		39	39	50.0	34	28	54.8	15	21	41.7	34.3	100.0
9	2008-11-01		Pittsburgh Penguins	3	6	L			22	12	0		0		28	8	1		0		46	37	55.4	32	34	48.5	22	30	42.3	64.6	92.0
10	2008-11-05	@	Anaheim Ducks	2	5	L			32	7	1		0		27	15	1		0		36	42	46.2	31	32	49.2	26	13	66.7	45.5	87.2
11	2008-11-06	@	San Jose Sharks	4	5	L	SO		29	26	1		0		43	14	1		0		34	62	35.4	25	44	36.2	23	24	48.9	34.0	102.5
12	2008-11-08	@	Los Angeles Kings	3	5	L			27	17	1		0		31	13	3		0		55	40	57.9	43	31	58.1	27	29	48.2	61.0	100.5
13	2008-11-12	@	Buffalo Sabres	3	4	L			33	18	0		0		32	14	0		0		54	43	55.7	43	38	53.1	21	33	38.9	48.1	95.2
14	2008-11-14	@	Chicago Blackhawks	4	3	W	OT		30	42	1		1		35	32	0		1		29	44	39.7	22	31	41.5	18	18	50.0	34.7	102.2
15	2008-11-16		Montreal Canadiens	2	3	L	SO		26	20	1		0		26	18	0		0		34	37	47.9	25	31	44.6	21	19	52.5	54.1	95.9
16	2008-11-21		Anaheim Ducks	3	2	W	OT		28	27	2		0		28	27	1		0		30	33	47.6	25	23	52.1	25	16	61.0	41.1	101.9
17	2008-11-22	@	Minnesota Wild	2	1	W			26	23	1		0		32	4	0		0		36	45	44.4	24	33	42.1	19	20	48.7	50.0	100.4
18	2008-11-25	@	Nashville Predators	1	0	W	SO		17	12	0		0		47	10	0		0		31	53	36.9	21	42	33.3	20	14	58.8	35.5	100.0
19	2008-11-26	@	Colorado Avalanche	1	3	L			22	6	0		0		28	6	1		0		41	40	50.6	30	27	52.6	13	20	39.4	45.0	96.6
20	2008-11-29		Edmonton Oilers	2	4	L			29	20	0		0		22	30	1		0		32	39	45.1	29	32	47.5	30	22	57.7	52.9	92.4
21	2008-11-30	@	Atlanta Thrashers	4	2	W			47	9	2		0		30	13	0		0		68	44	60.7	52	36	59.1	26	22	54.2	57.6	96.5
22	2008-12-03	@	Minnesota Wild	0	4	L			22	10	0		0		37	6	2		0		33	48	40.7	26	37	41.3	26	17	60.5	42.9	92.6
23	2008-12-05		Calgary Flames	3	4	L	OT		25	15	2		0		30	15	2		0		18	41	30.5	17	32	34.7	24	13	64.9	27.7	100.0
24	2008-12-06		Phoenix Coyotes	4	3	W			30	27	1		0		26	38	1		0		46	41	52.9	37	32	53.6	22	23	48.9	51.7	102.8
25	2008-12-08		Nashville Predators	6	3	W			26	9	2		0		21	17	1		0		45	32	58.4	36	25	59.0	23	26	46.9	57.1	109.0
26	2008-12-10	@	Anaheim Ducks	2	4	L			28	35	1		0		36	37	1		0		31	37	45.6	26	33	44.1	19	17	52.8	42.1	93.6
27	2008-12-11	@	Los Angeles Kings	2	6	L			28	23	0		0		32	19	3		0		40	37	51.9	29	29	50.0	26	22	54.2	39.4	94.0
28	2008-12-13	@	San Jose Sharks	4	5	L			33	12	1		0		38	16	1		0		39	44	47.0	27	35	43.5	23	21	52.3	63.6	95.2
29	2008-12-16		Calgary Flames	3	6	L			31	37	1		0		31	41	1		0		40	37	51.9	32	32	50.0	17	20	45.9	72.4	87.2
30	2008-12-18	@	Washington Capitals	2	4	L			31	10	1		0		29	10	1		0		39	52	42.9	26	38	40.6	24	22	52.2	51.4	92.2
31	2008-12-20		Minnesota Wild	4	2	W			24	22	0		0		26	18	0		0		40	31	56.3	35	22	61.4	19	23	45.2	57.1	105.7
32	2008-12-21		Boston Bruins	3	6	L			32	13	1		1		28	11	2		1		38	36	51.4	33	29	53.2	19	23	45.2	52.6	89.9
33	2008-12-23	@	Detroit Red Wings	1	4	L			34	16	0		0		41	14	2		1		35	52	40.2	29	43	40.3	20	18	52.6	50.0	101.5
34	2008-12-27		San Jose Sharks	3	2	W	SO		28	6	0		0		26	4	0		0		40	46	46.5	31	32	49.2	27	15	64.3	36.2	100.4
35	2008-12-28		Anaheim Ducks	3	4	L			30	12	2		0		29	16	2		0		40	37	51.9	32	29	52.5	21	27	43.8	50.7	95.7
36	2008-12-30		New Jersey Devils	3	4	L			31	6	0		0		26	2	0		0		47	43	52.2	41	33	55.4	20	19	51.3	56.5	93.0
37	2009-01-02	@	Carolina Hurricanes	1	2	L			31	23	0		0		29	6	2		0		56	40	58.3	42	31	57.5	19	21	47.5	48.1	103.4
38	2009-01-03		Columbus Blue Jackets	5	2	W			27	30	4		1		22	37	0		0		28	31	47.5	24	21	53.3	12	22	35.3	58.6	86.7
39	2009-01-09	@	Vancouver Canucks	6	4	W			36	4	1		0		22	10	1		0		55	32	63.2	43	25	63.2	26	20	56.5	62.5	101.3
40	2009-01-11	@	Edmonton Oilers	1	2	L			22	10	0		0		28	10	0		0		38	31	55.1	28	24	53.8	16	17	48.5	42.4	93.8
41	2009-01-13	@	Calgary Flames	1	3	L			28	39	0		0		34	35	2		0		42	47	47.2	33	34	49.3	20	25	44.4	36.9	100.0
42	2009-01-15		Colorado Avalanche	5	2	W			26	18	2		1		26	16	0		0		39	30	56.5	31	22	58.5	20	22	47.6	35.0	99.0
43	2009-01-17		Chicago Blackhawks	1	2	L	OT		28	16	1		0		21	20	1		0		29	41	41.4	27	28	49.1	18	24	42.9	55.3	94.4
44	2009-01-19	@	Boston Bruins	5	4	W	SO		31	12	1		0		26	10	2		0		42	49	46.2	31	33	48.4	23	27	46.0	37.1	103.0
45	2009-01-21	@	Chicago Blackhawks	2	0	W			29	23	1		0		21	18	0		0		34	29	54.0	23	20	53.5	22	19	53.7	42.6	105.0
46	2009-01-29		Ottawa Senators	1	3	L			23	10	0		0		30	6	0		1		41	37	52.6	33	28	54.1	19	14	57.6	45.8	95.5
47	2009-01-31		Philadelphia Flyers	4	0	W			35	34	2		0		36	40	0		0		32	47	40.5	28	34	45.2	16	20	44.4	43.8	109.1
48	2009-02-02	@	Detroit Red Wings	3	4	L	SO		33	6	3		0		21	25	0		0		29	38	43.3	26	28	48.1	19	23	45.2	51.1	83.3
49	2009-02-03	@	Columbus Blue Jackets	4	2	W			22	17	0		0		35	15	1		0		24	49	32.9	22	37	37.3	13	25	34.2	38.7	123.0
50	2009-02-05		Edmonton Oilers	1	2	L	SO		34	11	0		1		23	13	0		0		51	38	57.3	44	28	61.1	16	21	43.2	77.1	94.1
51	2009-02-07		Colorado Avalanche	4	1	W			23	17	0		0		24	15	0		0		37	37	50.0	30	27	52.6	16	22	42.1	57.5	115.8
52	2009-02-10		Vancouver Canucks	4	6	L			28	19	2		0		30	15	2		0		38	49	43.7	30	34	46.9	28	35	44.4	43.6	92.4
53	2009-02-12	@	Nashville Predators	3	4	L	SO		27	15	0		0		34	13	1		0		39	47	45.3	28	32	46.7	28	23	54.9	40.4	104.5
54	2009-02-13		Chicago Blackhawks	1	0	W			23	22	1		0		22	22	0		0		32	35	47.8	20	27	42.6	12	23	34.3	46.4	100.0
55	2009-02-16		New York Rangers	2	1	W			33	16	0		0		20	16	0		0		48	37	56.5	35	25	58.3	20	21	48.8	56.4	100.7
56	2009-02-18	@	Columbus Blue Jackets	3	4	L			24	11	1		1		21	15	1		0		32	32	50.0	21	25	45.7	15	25	37.5	47.6	89.6
