	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2006-10-06	@	Florida Panthers	3	8	L			37	19	1		0		38	23	4		0
1	2006-10-07	@	Tampa Bay Lightning	3	2	W			25	12	0		0		31	8	0		0
2	2006-10-11	@	Atlanta Thrashers	1	4	L			23	8	1		0		28	16	1		0
3	2006-10-12	@	St. Louis Blues	2	3	L	SO		18	15	0		0		35	19	0		0
4	2006-10-14	@	New York Islanders	1	4	L			32	16	1		0		39	10	2		0
5	2006-10-19		Calgary Flames	3	2	W			30	11	1		0		28	11	0		0
6	2006-10-21		Buffalo Sabres	2	6	L			26	14	0		0		30	8	3		0
7	2006-10-26		Montreal Canadiens	2	3	L			36	24	1		0		30	34	2		0
8	2006-10-28		Ottawa Senators	2	1	W			32	35	1		0		36	21	1		0
9	2006-11-02		Buffalo Sabres	4	5	L	SO		34	12	2		0		33	10	0		0
10	2006-11-04		Tampa Bay Lightning	6	5	W	OT		33	14	3		0		28	18	2		0
11	2006-11-06	@	Atlanta Thrashers	3	5	L			27	26	2		1		39	14	4		0
12	2006-11-09		Toronto Maple Leafs	4	6	L			37	24	2		0		37	12	1		0
13	2006-11-11		Ottawa Senators	4	3	W			29	14	1		0		28	12	1		0
14	2006-11-15	@	Washington Capitals	3	2	W	SO		35	16	0		0		35	12	1		1
15	2006-11-16		Toronto Maple Leafs	2	1	W	OT		36	4	1		0		25	8	1		0
16	2006-11-18		Washington Capitals	3	2	W	OT		38	12	2		0		29	16	1		0
17	2006-11-20		Florida Panthers	2	3	L			31	18	0		0		28	24	2		0
18	2006-11-22	@	Pittsburgh Penguins	4	3	W	SO		31	18	2		0		25	12	1		0
19	2006-11-24		Carolina Hurricanes	1	5	L			26	8	1		0		40	10	1		0
20	2006-11-25	@	Toronto Maple Leafs	3	1	W			25	23	1		0		28	9	1		0
21	2006-11-28	@	Toronto Maple Leafs	4	1	W			24	12	0		0		46	6	0		0
22	2006-11-30		Tampa Bay Lightning	4	3	W	SO		25	12	0		1		34	4	0		1
23	2006-12-02	@	Carolina Hurricanes	2	5	L			19	17	0		0		30	19	0		1
24	2006-12-04	@	Montreal Canadiens	6	5	W			30	8	0		1		39	8	2		0
25	2006-12-07		Toronto Maple Leafs	3	1	W			26	10	0		0		24	12	0		0
