	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-10-07		St. Louis Blues	4	1	W			22	16	1		1		18	18	1		0
1	1995-10-11	@	Philadelphia Flyers	1	2	L			26	30	1		0		26	36	1		1
2	1995-10-13		Colorado Avalanche	3	1	W			18	18	2		0		26	12	1		0
3	1995-10-14		Tampa Bay Lightning	2	0	W			27	16	0		1		21	25	0		0
4	1995-10-17	@	Dallas Stars	4	3	W			22	32	2		0		27	15	2		0
5	1995-10-18	@	Colorado Avalanche	2	4	L			30	14	2		0		33	20	1		0
6	1995-10-20		Los Angeles Kings	4	7	L			43	10	0		0		32	16	2		0
7	1995-10-26	@	Boston Bruins	4	2	W			21	12	1		0		33	10	0		0
8	1995-10-28	@	Tampa Bay Lightning	4	2	W			30	24	1		1		26	36	0		0
9	1995-10-29	@	St. Louis Blues	3	1	W			23	28	0		0		32	28	0		0
10	1995-11-01		Montreal Canadiens	5	2	W			35	16	0		0		23	8	0		0
11	1995-11-03		Florida Panthers	2	3	L			25	15	0		0		11	19	0		0
12	1995-11-04	@	New York Islanders	3	2	W			25	24	1		0		26	24	0		0
13	1995-11-07		Boston Bruins	3	4	L			26	21	0		0		26	33	1		0
14	1995-11-10	@	Toronto Maple Leafs	1	6	L			42	33	0		0		23	39	3		0
15	1995-11-11		Chicago Blackhawks	1	4	L			23	8	1		0		28	10	1		0
16	1995-11-14		Philadelphia Flyers	2	2	T	OT		19	15	0		0		20	21	0		0
17	1995-11-17		Pittsburgh Penguins	2	3	L	OT		34	10	0		0		25	14	0		0
18	1995-11-18	@	Pittsburgh Penguins	0	3	L			32	10	0		0		26	24	1		0
19	1995-11-21		San Jose Sharks	3	2	W			31	8	0		0		18	10	2		0
20	1995-11-24		Tampa Bay Lightning	1	2	L			27	10	0		0		15	14	0		0
21	1995-11-25	@	Hartford Whalers	4	2	W			41	65	2		0		28	77	1		0
22	1995-11-29	@	Mighty Ducks of Anaheim	2	2	T	OT		39	24	1		0		25	25	0		1
23	1995-11-30	@	Los Angeles Kings	2	3	L			36	22	0		0		29	32	1		0
24	1995-12-02	@	San Jose Sharks	3	5	L			32	19	1		0		24	23	2		0
25	1995-12-05		Florida Panthers	3	4	L			16	10	2		0		22	8	2		0
26	1995-12-08	@	Buffalo Sabres	2	2	T	OT		52	36	1		0		26	23	1		0
27	1995-12-10	@	Winnipeg Jets	6	1	W			40	15	1		0		26	28	0		0
28	1995-12-14		New York Islanders	4	3	W	OT		45	19	1		1		27	19	0		0
29	1995-12-16		New York Rangers	3	2	W			20	19	2		0		31	13	1		0
30	1995-12-18	@	New York Rangers	0	3	L			30	55	0		0		30	33	1		0
31	1995-12-22		Edmonton Oilers	6	3	W			39	12	1		1		20	12	1		1
32	1995-12-23	@	New York Islanders	1	3	L			22	10	1		0		20	8	1		0
33	1995-12-26		Montreal Canadiens	4	0	W			41	22	2		0		20	36	0		0
34	1995-12-28	@	Florida Panthers	5	4	W			27	13	1		0		25	13	1		0
35	1995-12-30		Hartford Whalers	3	0	W			28	24	1		0		26	40	0		0
36	1996-01-01		Pittsburgh Penguins	4	2	W			37	12	0		0		25	14	1		0
37	1996-01-03	@	Hartford Whalers	0	2	L			33	10	0		0		24	10	1		0
38	1996-01-05		New York Rangers	4	4	T	OT		39	18	1		0		40	20	2		0
39	1996-01-06	@	New Jersey Devils	1	3	L			20	6	0		0		23	6	0		0
40	1996-01-11		Ottawa Senators	6	1	W			26	21	1		0		24	15	0		0
41	1996-01-13		Detroit Red Wings	2	4	L			32	10	1		0		18	16	2		0
42	1996-01-16		Winnipeg Jets	1	1	T	OT		38	15	0		0		25	23	1		0
43	1996-01-17	@	Chicago Blackhawks	3	2	W			30	15	1		0		12	30	0		0
44	1996-01-23		Florida Panthers	4	5	L			35	20	2		0		27	20	4		0
45	1996-01-25	@	New Jersey Devils	1	3	L			20	48	0		1		36	40	1		1
46	1996-01-26		Buffalo Sabres	1	0	W			27	30	1		0		20	19	0		0
47	1996-01-28		Philadelphia Flyers	3	2	W	OT		27	18	1		0		19	24	0		0
48	1996-01-31	@	Montreal Canadiens	3	5	L			26	13	2		0		20	19	1		0
49	1996-02-01	@	Ottawa Senators	4	2	W			42	8	1		0		21	14	1		0
50	1996-02-03		New York Islanders	6	5	W	OT		44	21	1		1		21	29	2		1
51	1996-02-07	@	Edmonton Oilers	2	1	W			33	22	1		1		30	18	0		0
52	1996-02-08	@	Calgary Flames	4	4	T	OT		38	22	1		0		29	6	2		0
53	1996-02-10	@	Vancouver Canucks	4	4	T	OT		23	21	0		0		29	29	1		0
54	1996-02-13		Calgary Flames	3	2	W			29	10	0		0		24	2	1		0
55	1996-02-15	@	Detroit Red Wings	3	4	L			19	15	1		0		29	11	3		0
56	1996-02-16		Toronto Maple Leafs	4	3	W			27	16	3		0		29	16	1		0
57	1996-02-18	@	New Jersey Devils	0	3	L			21	64	0		0		39	36	1		0
58	1996-02-22	@	Philadelphia Flyers	3	5	L			20	37	1		0		21	47	2		1
59	1996-02-24		New Jersey Devils	1	2	L			21	12	1		0		19	14	1		0
60	1996-02-27	@	New York Rangers	5	3	W			43	6	2		1		41	36	0		0
61	1996-02-29	@	Florida Panthers	2	2	T	OT		32	30	0		0		31	47	1		0
62	1996-03-02	@	Boston Bruins	2	0	W			25	10	1		0		28	16	0		0
63	1996-03-03		Philadelphia Flyers	3	0	W			18	16	1		0		27	16	0		0
64	1996-03-09		New York Rangers	1	6	L			25	55	1		0		19	55	5		0
65	1996-03-10	@	Tampa Bay Lightning	0	1	L			28	6	0		0		18	4	0		0
66	1996-03-12		Vancouver Canucks	9	0	W			31	14	2		0		21	6	0		0
