	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-02		New York Rangers	3	2	W			31	13	1		0		27	9	0		0		53	50	51.5	37	30	55.2	23	22	51.1	63.0	96.6
1	2009-10-03	@	New York Islanders	4	3	W	SO		42	32	0		0		28	16	2		0		71	49	59.2	48	35	57.8	27	21	56.3	44.7	104.7
2	2009-10-07		Phoenix Coyotes	0	3	L			24	22	0		0		25	14	2		0		29	35	45.3	21	26	44.7	15	19	44.1	57.9	94.1
3	2009-10-08	@	Philadelphia Flyers	5	4	W			25	35	1		0		34	31	2		0		34	49	41.0	23	33	41.1	25	18	58.1	33.6	114.0
4	2009-10-10	@	Toronto Maple Leafs	5	2	W			33	21	3		0		20	27	0		0		42	46	47.7	31	30	50.8	27	23	54.0	38.6	98.2
5	2009-10-12	@	Ottawa Senators	4	1	W			28	16	0		0		31	14	0		0		38	45	45.8	29	35	45.3	20	14	58.8	42.1	113.2
6	2009-10-14	@	Carolina Hurricanes	3	2	W	SO		38	6	0		0		29	8	0		0						0		0	0			
7	2009-10-17		Tampa Bay Lightning	4	1	W			33	14	1		0		23	14	1		0		33	28	54.1	27	20	57.4	17	19	47.2	47.8	116.7
8	2009-10-20		St. Louis Blues	5	1	W			43	6	2		0		23	10	0		0		53	46	53.5	43	29	59.7	15	24	38.5	40.7	104.1
9	2009-10-23		Florida Panthers	3	2	W	SO		43	15	1		1		29	19	1		0		49	52	48.5	40	33	54.8	27	28	49.1	60.0	95.5
10	2009-10-24		New Jersey Devils	1	4	L			33	4	0		0		26	10	1		0		40	36	52.6	35	30	53.8	18	22	45.0	56.8	89.4
11	2009-10-28		Montreal Canadiens	6	1	W			37	8	2		0		24	12	1		0		42	47	47.2	36	34	51.4	15	28	34.9	50.0	114.3
12	2009-10-30	@	Columbus Blue Jackets	4	3	W	SO		32	16	0		1		32	12	1		0		37	35	51.4	26	26	50.0	24	20	54.5	68.1	100.4
13	2009-10-31		Minnesota Wild	1	2	L			35	13	0		0		15	17	0		0		55	31	64.0	44	19	69.8	23	23	50.0	77.7	89.9
14	2009-11-03	@	Anaheim Ducks	4	3	W			27	6	0		0		29	14	0		0		48	56	46.2	33	40	45.2	18	21	46.2	55.0	107.0
15	2009-11-05	@	Los Angeles Kings	2	5	L			23	8	0		0		32	8	0		0		34	58	37.0	31	48	39.2	19	31	38.0	37.0	95.6
16	2009-11-07	@	San Jose Sharks	0	5	L			27	41	0		0		35	27	2		0		44	51	46.3	35	35	50.0	23	25	47.9	57.5	88.5
17	2009-11-10	@	Boston Bruins	0	3	L			27	2	0		0		29	4	0		1		54	42	56.3	35	31	53.0	14	30	31.8	54.8	92.6
18	2009-11-12		New Jersey Devils	1	4	L			26	8	0		0		25	6	1		0		49	40	55.1	30	30	50.0	22	20	52.4	44.1	89.8
19	2009-11-14		Boston Bruins	6	5	W	OT		33	13	0		0		33	11	1		0		50	57	46.7	41	41	50.0	23	25	47.9	51.9	105.9
20	2009-11-16		Anaheim Ducks	5	2	W			26	11	1		1		25	19	0		1		28	34	45.2	22	22	50.0	18	16	52.9	30.0	112.9
21	2009-11-19	@	Ottawa Senators	2	6	L			27	11	1		0		31	15	1		0		46	47	49.5	27	36	42.9	19	20	48.7	50.4	85.4
22	2009-11-21	@	Atlanta Thrashers	3	2	W			34	16	1		0		33	26	0		1		47	46	50.5	36	36	50.0	20	32	38.5	41.7	104.4
23	2009-11-23	@	Florida Panthers	3	2	W	OT		45	13	1		0		21	15	0		0		57	39	59.4	47	30	61.0	25	22	53.2	78.0	94.9
24	2009-11-25		Montreal Canadiens	3	1	W			30	2	0		0		19	4	0		0		51	37	58.0	36	28	56.3	21	19	52.5	60.0	107.2
25	2009-11-27	@	New York Islanders	2	3	L			21	30	0		0		37	24	0		0		40	58	40.8	28	45	38.4	28	23	54.9	61.9	101.8
26	2009-11-28		New York Rangers	8	3	W			33	21	2		0		25	42	0		0		36	36	50.0	31	25	55.4	27	14	65.9	35.0	110.7
27	2009-11-30	@	New York Rangers	5	2	W			33	6	0		0		31	10	1		0		40	54	42.6	34	39	46.6	20	23	46.5	48.3	116.8
28	2009-12-03		Colorado Avalanche	4	1	W			33	11	1		0		16	13	1		0		46	35	56.8	41	25	62.1	24	22	52.2	55.2	111.1
29	2009-12-05		Chicago Blackhawks	1	2	L	OT		33	10	0		0		31	6	0		0		66	64	50.8	47	46	50.5	28	38	42.4	64.2	95.7
30	2009-12-07		Carolina Hurricanes	2	3	L			32	15	0		0		21	11	1		0		53	28	65.4	40	25	61.5	24	18	57.1	73.7	95.6
