	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1991-10-04	@	Winnipeg Jets	6	3	W			31	26	2		0		27	28	1		0
1	1991-10-06	@	Edmonton Oilers	2	2	T	OT		36	14	1		0		27	33	0		0
2	1991-10-08		Edmonton Oilers	6	3	W			52	72	2		1		30	98	1		0
3	1991-10-10		Calgary Flames	1	7	L			27	89	0		1		37	64	0		1
4	1991-10-12		Winnipeg Jets	3	3	T	OT		30	36	1		1		31	27	0		0
5	1991-10-16		San Jose Sharks	8	5	W			40	16	1		0		29	8	0		1
6	1991-10-19		Minnesota North Stars	5	2	W			20	20	1		1		27	16	2		0
7	1991-10-22	@	New Jersey Devils	2	5	L			17	12	1		0		33	8	1		0
8	1991-10-23	@	New York Rangers	2	7	L			30	33	0		0		42	31	3		0
9	1991-10-26	@	New York Islanders	4	2	W			38	12	0		0		27	20	1		0
10	1991-10-28	@	Detroit Red Wings	4	3	W			28	17	0		0		31	15	0		0
11	1991-10-30	@	Hartford Whalers	4	4	T	OT		26	35	1		1		29	20	1		0
12	1991-10-31	@	Boston Bruins	4	2	W			33	20	1		0		36	18	1		0
13	1991-11-02	@	Toronto Maple Leafs	5	2	W			27	12	2		0		32	18	1		0
14	1991-11-07		Vancouver Canucks	3	4	L			22	14	0		0		45	8	0		0
15	1991-11-09		Edmonton Oilers	4	4	T	OT		33	18	1		0		30	22	2		0
16	1991-11-11	@	Winnipeg Jets	2	6	L			24	35	0		0		42	20	1		0
17	1991-11-12	@	Vancouver Canucks	2	8	L			20	26	1		0		33	38	0		0
18	1991-11-14		Buffalo Sabres	2	2	T	OT		25	29	0		0		36	25	2		0
19	1991-11-16		Detroit Red Wings	3	5	L			33	18	0		0		25	31	1		1
20	1991-11-19	@	San Jose Sharks	3	2	W	OT		37	12	1		0		39	16	0		0
21	1991-11-21		New York Rangers	6	1	W			27	28	2		0		37	36	0		0
22	1991-11-23		San Jose Sharks	6	4	W			39	20	2		0		29	23	0		0
23	1991-11-26		Toronto Maple Leafs	4	4	T	OT		33	10	3		0		34	23	1		1
24	1991-11-28	@	Calgary Flames	3	5	L			26	12	1		0		23	14	2		0
25	1991-11-30		New Jersey Devils	1	4	L			34	23	0		0		29	27	2		0
26	1991-12-03	@	San Jose Sharks	2	3	L	OT		28	56	0		0		49	44	2		0
27	1991-12-05	@	Chicago Blackhawks	2	6	L			24	65	1		0		51	47	2		0
28	1991-12-07	@	Quebec Nordiques	5	7	L			28	8	2		0		28	8	1		0
29	1991-12-12		Winnipeg Jets	2	1	W			18	32	0		0		27	20	1		0
30	1991-12-14		Vancouver Canucks	4	4	T	OT		26	15	0		0		28	17	0		0
31	1991-12-17		Minnesota North Stars	1	2	L			33	21	1		0		37	19	0		0
32	1991-12-21		Detroit Red Wings	2	5	L			17	50	0		0		39	50	2		1
33	1991-12-26		San Jose Sharks	5	3	W			41	19	0		0		31	15	1		0
34	1991-12-28	@	Edmonton Oilers	9	4	W			38	14	3		0		21	27	1		0
35	1991-12-29	@	Calgary Flames	2	6	L			33	28	0		0		32	38	3		0
36	1991-12-31		Vancouver Canucks	3	5	L			20	31	1		0		40	15	0		0
37	1992-01-02		Edmonton Oilers	5	3	W			44	24	1		0		27	47	1		0
38	1992-01-04		Philadelphia Flyers	7	3	W			37	32	2		1		27	19	1		0
39	1992-01-07	@	Pittsburgh Penguins	5	2	W			22	10	0		1		42	0	1		0
40	1992-01-09	@	Philadelphia Flyers	2	5	L			30	17	1		0		24	19	1		0
41	1992-01-10	@	Washington Capitals	4	7	L			26	18	2		0		41	20	3		3
42	1992-01-12	@	New Jersey Devils	2	5	L			41	15	0		0		27	25	2		0
43	1992-01-14		San Jose Sharks	3	3	T	OT		43	12	1		0		28	12	2		1
44	1992-01-16		Washington Capitals	2	2	T	OT		27	14	0		0		38	16	0		0
45	1992-01-22	@	Minnesota North Stars	3	3	T	OT		26	6	0		0		42	4	0		0
46	1992-01-23	@	St. Louis Blues	6	5	W			29	19	1		0		38	31	0		0
47	1992-01-25		Calgary Flames	4	3	W			23	67	2		0		25	57	0		0
