	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2011-10-06	@	Boston Bruins	2	1	W			29	14	1		0		23	10	1		0		39	37	51.3	31	27	53.4	10	23	30.3	47.8	104.3
1	2011-10-08	@	New Jersey Devils	3	0	W			29	15	0		0		20	41	0		0		31	21	59.6	24	19	55.8	11	20	35.5	44.2	115.0
2	2011-10-12		Vancouver Canucks	5	4	W			27	14	2		0		40	10	2		0		25	50	33.3	20	32	38.5	24	18	57.1	47.6	111.1
3	2011-10-15		Los Angeles Kings	2	3	L	OT		34	33	2		0		26	43	2		0		50	30	62.5	34	19	64.2	19	19	50.0	71.5	93.3
4	2011-10-18	@	Ottawa Senators	7	2	W			30	25	3		0		23	29	0		0		34	45	43.0	26	33	44.1	23	21	52.3	36.6	108.9
5	2011-10-20		Washington Capitals	2	5	L			42	14	0		0		28	8	1		0		52	50	51.0	41	33	55.4	25	20	55.6	64.5	89.0
6	2011-10-22		St. Louis Blues	2	4	L			36	11	1		0		25	13	1		0		48	42	53.3	34	31	52.3	32	25	56.1	60.3	89.7
7	2011-10-24		Toronto Maple Leafs	4	2	W			30	8	2		0		26	12	0		0		38	40	48.7	27	30	47.4	17	29	37.0	48.4	100.8
8	2011-10-26	@	Montreal Canadiens	1	5	L			22	22	0		0		28	20	1		0		45	43	51.1	30	31	49.2	24	20	54.5	39.0	85.0
9	2011-10-27		Winnipeg Jets	8	9	L			48	12	1		0		25	12	2		0		61	32	65.6	49	22	69.0	20	30	40.0	72.3	87.3
10	2011-10-29		Carolina Hurricanes	5	1	W			34	6	0		1		25	10	0		0		44	41	51.8	37	34	52.1	18	27	40.0	64.5	109.8
11	2011-11-02	@	Buffalo Sabres	3	2	W			26	31	0		0		31	17	0		0		34	40	45.9	27	28	49.1	17	25	40.5	37.9	104.3
12	2011-11-03		New Jersey Devils	3	4	L	SO		23	8	0		0		39	14	0		0		35	68	34.0	22	44	33.3	29	27	51.8	32.6	103.9
13	2011-11-05		Columbus Blue Jackets	9	2	W			33	23	1		1		35	27	0		0		52	58	47.3	41	45	47.7	27	27	50.0	40.6	118.9
14	2011-11-09	@	Tampa Bay Lightning	1	2	L	OT		15	19	1		0		24	15	1		0		28	43	39.4	20	33	37.7	25	21	54.3	51.6	94.1
15	2011-11-13	@	Florida Panthers	3	2	W			35	19	0		1		33	35	0		0		39	47	45.3	30	35	46.2	15	16	48.4	41.6	100.0
16	2011-11-14	@	Carolina Hurricanes	5	3	W			28	14	1		0		20	16	0		2		37	45	45.1	26	28	48.1	24	30	44.4	58.3	114.1
17	2011-11-17		Phoenix Coyotes	2	1	W			42	23	0		0		31	11	0		0		53	48	52.5	40	39	50.6	23	27	46.0	51.6	102.5
18	2011-11-19	@	Winnipeg Jets	4	6	L			31	28	2		0		40	18	3		1		35	31	53.0	28	25	52.8	13	28	31.7	49.6	99.2
19	2011-11-21		Carolina Hurricanes	2	4	L			32	10	1		0		31	10	2		0		53	38	58.2	38	28	57.6	23	32	41.8	52.8	95.0
20	2011-11-23	@	New York Islanders	4	3	W	OT		33	10	1		0		32	10	1		0		58	48	54.7	37	37	50.0	24	23	51.1	47.9	104.0
21	2011-11-25		Montreal Canadiens	3	1	W			36	10	0		0		24	8	0		0		43	38	53.1	32	31	50.8	21	14	60.0	40.9	105.8
22	2011-11-26	@	New York Rangers	0	2	L			29	18	0		0		32	18	1		0		53	46	53.5	33	33	50.0	29	22	56.9	45.6	96.0
23	2011-12-02	@	Anaheim Ducks	4	3	W	OT		47	10	3		0		22	22	1		0		40	34	54.1	29	28	50.9	10	20	33.3	59.4	93.5
24	2011-12-03	@	Phoenix Coyotes	4	2	W			30	16	2		0		38	14	0		0		41	69	37.3	35	51	40.7	18	22	45.0	45.7	102.4
25	2011-12-07	@	Buffalo Sabres	5	4	W	OT		34	20	0		0		24	24	2		0		51	37	58.0	43	27	61.4	29	23	55.8	67.4	106.7
26	2011-12-08		Pittsburgh Penguins	3	2	W			29	15	1		0		27	17	1		0		34	43	44.2	25	31	44.6	27	26	50.9	46.1	106.0
27	2011-12-10		Tampa Bay Lightning	5	2	W			32	8	2		0		19	10	1		0		49	35	58.3	28	23	54.9	21	23	47.7	53.8	106.8
28	2011-12-13	@	Washington Capitals	5	1	W			33	6	0		0		32	2	0		0		50	60	45.5	39	43	47.6	20	19	51.3	53.8	113.8
29	2011-12-15	@	Montreal Canadiens	4	3	W			25	18	0		0		31	12	1		0		36	34	51.4	23	22	51.1	18	13	58.1	33.8	107.5
30	2011-12-17		Boston Bruins	0	6	L			31	43	0		0		37	62	3		0		36	43	45.6	23	33	41.1	18	21	46.2	53.5	87.0
31	2011-12-19	@	Colorado Avalanche	2	3	L	SO		33	6	1		0		27	10	0		0		53	45	54.1	44	29	60.3	28	28	50.0	64.7	95.4
32	2011-12-21	@	Dallas Stars	4	1	W			30	18	2		0		31	32	0		0		41	61	40.2	31	44	41.3	18	26	40.9	41.9	106.1
33	2011-12-23	@	New York Rangers	2	4	L			30	18	1		0		24	18	1		0		52	40	56.5	37	30	55.2	18	19	48.6	61.9	88.4
34	2011-12-27	@	Tampa Bay Lightning	1	5	L			32	27	0		0		16	25	1		0		63	28	69.2	45	21	68.2	19	29	39.6	77.8	76.6
35	2011-12-29	@	Pittsburgh Penguins	4	2	W			23	6	1		0		26	8	0		0		42	45	48.3	26	29	47.3	12	29	29.3	35.0	108.8
36	2012-01-02		New York Rangers	2	3	L			36	16	0		0		33	6	0		0		63	46	57.8	46	39	54.1	35	27	56.5	57.8	96.4
37	2012-01-05		Chicago Blackhawks	5	4	W			46	5	1		0		34	13	0		0		61	59	50.8	49	44	52.7	23	22	51.1	50.0	100.6
38	2012-01-07		Ottawa Senators	3	2	W	OT		39	15	1		0		37	21	1		0		52	51	50.5	40	40	50.0	25	20	55.6	62.7	102.9
39	2012-01-08	@	Ottawa Senators	4	6	L			37	9	1		0		38	11	0		0		52	64	44.8	39	45	46.4	22	35	38.6	52.8	93.0
