	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-08	@	Calgary Flames	4	2	W			33	12	1		0		25	10	0		0		43	40	51.8	32	29	52.5	21	38	35.6	53.4	101.6
1	2014-10-11		Edmonton Oilers	5	4	W	SO		43	11	2		0		29	19	1		1		52	37	58.4	45	29	60.8	32	25	56.1	55.2	97.8
2	2014-10-17	@	Edmonton Oilers	2	0	W			30	8	0		0		28	6	0		0		48	42	53.3	33	29	53.2	24	28	46.2	59.8	108.0
3	2014-10-18		Tampa Bay Lightning	2	4	L			32	14	1		0		24	16	1		0		36	33	52.2	22	26	45.8	19	25	43.2	57.9	90.1
4	2014-10-21	@	Dallas Stars	3	6	L			46	12	0		0		28	8	1		0		52	34	60.5	46	27	63.0	22	30	42.3	54.2	82.0
5	2014-10-23	@	St. Louis Blues	4	1	W			23	14	1		0		32	8	1		0		34	52	39.5	28	34	45.2	16	27	37.2	40.7	115.0
6	2014-10-24	@	Colorado Avalanche	3	7	L			29	27	0		0		48	15	1		0		36	52	40.9	30	45	40.0	25	24	51.0	38.5	97.3
7	2014-10-26		Washington Capitals	4	2	W			34	4	2		0		22	10	0		0		45	42	51.7	36	31	53.7	28	24	53.8	38.1	96.1
8	2014-10-28		Carolina Hurricanes	4	1	W			25	11	1		0		30	11	0		0		40	44	47.6	32	33	49.2	17	21	44.7	20.0	110.8
9	2014-10-30		Montreal Canadiens	3	2	W	OT		30	6	1		0		25	4	0		0		51	38	57.3	39	28	58.2	27	32	45.8	64.1	97.7
10	2014-11-01	@	Edmonton Oilers	3	2	W			30	6	0		1		27	6	0		0		44	41	51.8	39	30	56.5	20	18	52.6	35.0	99.1
11	2014-11-02		Nashville Predators	1	3	L			27	10	1		0		33	8	1		0		44	48	47.8	32	34	48.5	28	20	58.3	60.0	92.9
12	2014-11-04	@	Colorado Avalanche	5	2	W			37	10	0		0		22	8	0		0		56	31	64.4	38	21	64.4	24	23	51.1	58.6	104.9
13	2014-11-06	@	San Jose Sharks	3	2	W			19	13	1		0		36	7	1		0		20	70	22.2	18	46	28.1	31	33	48.4	38.6	108.6
14	2014-11-08	@	Los Angeles Kings	1	5	L			19	6	0		0		36	10	0		0		27	53	33.8	21	47	30.9	23	20	53.5	31.6	91.5
15	2014-11-09	@	Anaheim Ducks	2	1	W	SO		35	14	0		0		29	18	1		0		58	63	47.9	48	44	52.2	31	32	49.2	55.9	103.2
16	2014-11-11		Ottawa Senators	4	3	W	OT		37	2	0		0		24	4	0		0		50	40	55.6	40	27	59.7	27	27	50.0	57.4	99.9
17	2014-11-14		Arizona Coyotes	0	5	L			35	15	0		0		23	13	1		0		55	36	60.4	36	29	55.4	24	31	43.6	62.8	78.9
18	2014-11-19	@	Edmonton Oilers	5	4	W			31	20	2		1		32	20	1		0		49	49	50.0	36	37	49.3	29	17	63.0	45.5	97.2
19	2014-11-20		Anaheim Ducks	3	4	L	SO		28	6	0		0		26	2	0		0		57	46	55.3	35	30	53.8	30	28	51.7	39.8	99.1
20	2014-11-23		Chicago Blackhawks	4	1	W			30	8	0		0		25	4	1		0		51	42	54.8	38	28	57.6	31	22	58.5	59.0	111.1
21	2014-11-25		New Jersey Devils	2	0	W			36	5	0		0		20	9	0		0		52	44	54.2	42	30	58.3	25	22	53.2	68.0	106.1
22	2014-11-28	@	Columbus Blue Jackets	5	0	W			30	6	0		0		31	4	0		0		43	47	47.8	36	39	48.0	26	28	48.1	54.8	117.2
23	2014-11-30	@	Detroit Red Wings	3	5	L			33	10	1		0		30	8	2		0		46	48	48.9	39	33	54.2	24	33	42.1	48.6	94.7
24	2014-12-02	@	Washington Capitals	4	3	W			32	4	3		0		25	10	0		0		46	67	40.7	35	42	45.5	25	30	45.5	44.9	90.8
25	2014-12-04	@	Pittsburgh Penguins	3	0	W			31	8	0		1		22	6	0		0		46	34	57.5	36	24	60.0	25	17	59.5	50.3	107.7
