	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1997-10-01	@	Philadelphia Flyers	1	3	L			24	12	0		0		29	14	2		0
1	1997-10-04	@	Pittsburgh Penguins	5	3	W			23	12	0		2		30	10	1		0
2	1997-10-11	@	St. Louis Blues	3	5	L			20	16	2		0		29	14	2		1
3	1997-10-13		New York Islanders	2	2	T	OT		27	31	0		0		28	39	1		0
4	1997-10-15		Tampa Bay Lightning	2	1	W			27	10	1		0		26	14	0		0
5	1997-10-16	@	Dallas Stars	0	4	L			12	18	0		0		29	12	1		0
6	1997-10-19		Pittsburgh Penguins	1	4	L			23	24	0		0		18	26	2		0
7	1997-10-22	@	Montreal Canadiens	0	3	L			26	15	0		0		22	21	1		0
8	1997-10-23	@	Ottawa Senators	2	2	T	OT		15	25	1		0		32	19	0		0
9	1997-10-25	@	Boston Bruins	5	4	W			29	8	1		0		32	8	1		1
10	1997-10-28		Los Angeles Kings	2	2	T	OT		26	8	0		0		12	10	0		0
11	1997-10-30		Ottawa Senators	2	5	L			18	24	0		0		34	22	1		0
12	1997-11-01		Buffalo Sabres	3	4	L	OT		23	32	1		0		30	24	2		1
13	1997-11-05		New Jersey Devils	2	4	L			26	16	0		0		35	6	1		0
14	1997-11-06	@	Buffalo Sabres	4	2	W			25	44	1		1		30	47	0		0
15	1997-11-09		Washington Capitals	3	2	W			24	6	0		0		30	8	0		0
16	1997-11-12		New York Islanders	2	2	T	OT		39	19	1		0		20	29	1		0
17	1997-11-14		Philadelphia Flyers	2	5	L			24	27	1		0		27	17	2		0
18	1997-11-15	@	New York Islanders	1	0	W			23	4	0		0		23	6	0		0
19	1997-11-18		New York Rangers	1	3	L			31	8	1		0		20	14	1		0
20	1997-11-20		Calgary Flames	1	2	L			29	7	1		0		25	13	0		0
21	1997-11-22	@	New Jersey Devils	2	1	W	OT		32	16	0		1		29	12	1		0
22	1997-11-23		Washington Capitals	2	5	L			30	12	1		0		30	12	1		0
23	1997-11-26		Boston Bruins	10	5	W			30	10	1		0		37	6	1		0
24	1997-11-28		Colorado Avalanche	2	3	L			26	21	1		0		28	15	2		0
25	1997-11-30	@	New York Rangers	1	1	T	OT		31	12	0		0		27	6	1		0
26	1997-12-01		Phoenix Coyotes	2	3	L			32	13	1		0		18	15	1		0
27	1997-12-05	@	Washington Capitals	2	3	L	OT		28	14	1		0		30	20	1		0
28	1997-12-07		Washington Capitals	5	4	W			23	19	1		0		28	21	1		0
29	1997-12-10	@	Carolina Hurricanes	5	2	W			24	19	1		0		23	17	1		0
30	1997-12-12	@	New York Rangers	4	3	W			29	15	0		2		31	11	0		0
31	1997-12-13	@	New York Islanders	1	4	L			24	10	1		0		27	12	0		0
32	1997-12-15		Boston Bruins	2	6	L			28	8	2		0		40	10	1		0
33	1997-12-17		New York Rangers	2	4	L			29	10	1		1		40	8	0		0
34	1997-12-18	@	Washington Capitals	4	0	W			31	21	0		0		26	17	0		0
35	1997-12-20	@	Philadelphia Flyers	0	2	L			14	24	0		0		25	20	2		0
36	1997-12-23		St. Louis Blues	2	3	L			26	18	0		0		23	20	1		0
37	1997-12-26	@	Carolina Hurricanes	5	2	W			27	21	2		0		28	19	1		0
38	1997-12-27	@	New York Islanders	6	2	W			27	47	1		1		22	49	0		0
