	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2007-09-29		Anaheim Ducks	4	1	W			21	18	3		1		27	18	1		0
1	2007-09-30	@	Anaheim Ducks	1	4	L			23	15	0		0		25	15	2		0
2	2007-10-06		St. Louis Blues	3	5	L			24	16	1		0		32	14	1		0
3	2007-10-10	@	Dallas Stars	1	5	L			33	12	0		0		27	10	1		1
4	2007-10-12		Boston Bruins	6	8	L			31	19	3		0		31	15	3		0
5	2007-10-14		Detroit Red Wings	1	4	L			28	4	1		0		30	12	0		1
6	2007-10-16		Minnesota Wild	4	3	W	SO		29	8	1		1		31	20	0		0
7	2007-10-18	@	Calgary Flames	3	4	L			34	17	2		0		29	23	2		0
8	2007-10-19	@	Vancouver Canucks	4	2	W			17	13	1		0		28	13	0		0
9	2007-10-23		Nashville Predators	6	0	W			36	9	2		0		17	15	0		0
10	2007-10-25		Dallas Stars	2	1	W			30	10	0		0		30	8	0		0
11	2007-10-27		Edmonton Oilers	4	1	W			31	10	0		0		35	8	1		0
12	2007-10-31		Columbus Blue Jackets	1	4	L			34	10	1		0		36	12	0		1
13	2007-11-02	@	San Jose Sharks	5	2	W			30	10	0		0		47	2	0		0
14	2007-11-03		San Jose Sharks	1	3	L			25	2	0		0		28	8	1		0
15	2007-11-10		Dallas Stars	6	5	W	OT		34	6	2		0		25	8	2		0
16	2007-11-13	@	Anaheim Ducks	3	4	L	SO		32	25	2		0		33	35	2		0
17	2007-11-15		Anaheim Ducks	3	6	L			29	8	1		0		32	12	0		0
18	2007-11-17		Phoenix Coyotes	0	1	L			28	6	0		0		38	10	1		0
19	2007-11-19	@	Dallas Stars	0	3	L			22	4	0		0		26	6	1		0
20	2007-11-21	@	Phoenix Coyotes	1	4	L			29	6	0		0		34	14	1		0
21	2007-11-24	@	San Jose Sharks	2	1	W			17	6	1		0		27	6	0		0
22	2007-11-25	@	Anaheim Ducks	2	3	L			25	10	1		0		32	12	0		0
23	2007-11-28	@	San Jose Sharks	3	2	W	SO		31	8	0		1		36	12	1		0
24	2007-12-01		Colorado Avalanche	2	5	L			19	6	0		0		34	6	0		0
25	2007-12-03		Edmonton Oilers	3	4	L	SO		34	12	1		0		23	4	1		0
