	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2019-10-04		Winnipeg Jets	4	5	L	SO		39	4	0	2	0		30	4	0	2	0		49	47	51.0	44	40	52.4	23	23	50.0	32.5	100.0
1	2019-10-05	@	Buffalo Sabres	2	7	L			20	20	0	2	0		36	16	3	4	0		32	46	41.0	23	37	38.3	20	20	50.0	30.4	98.5
2	2019-10-09	@	Philadelphia Flyers	0	4	L			25	8	0	5	0		34	10	2	4	0		33	48	40.7	25	35	41.7	24	33	42.1	48.8	91.7
3	2019-10-10		Edmonton Oilers	3	4	L	SO		31	6	0	2	0		22	4	2	3	0		50	31	61.7	37	21	63.8	25	22	53.2	66.7	104.1
4	2019-10-12	@	Boston Bruins	0	3	L			31	6	0	4	0		32	8	1	3	0		39	45	46.4	29	35	45.3	20	19	51.3	44.0	92.6
5	2019-10-14		Florida Panthers	4	6	L			21	10	0	3	0		34	6	1	5	0		29	47	38.2	20	39	33.9	23	21	52.3	39.4	105.7
6	2019-10-17		New York Rangers	5	2	W			38	16	1	7	0		31	18	0	6	0		38	40	48.7	30	36	45.5	16	21	43.2	50.0	109.1
7	2019-10-19		Vancouver Canucks	1	0	W			24	23	1	4	0		25	17	0	6	0		26	39	40.0	17	22	43.6	15	33	31.3	40.6	100.0
8	2019-10-25		Arizona Coyotes	3	5	L			35	6	1	5	0		17	10	0	3	1		40	31	56.3	29	23	55.8	31	26	54.4	56.9	83.7
9	2019-10-30		Tampa Bay Lightning	6	7	L	OT		42	2	1	5	0		23	10	1	1	0		51	40	56.0	43	29	59.7	29	15	65.9	60.9	87.1
10	2019-11-01		Philadelphia Flyers	3	4	L	SO		26	21	2	4	0		31	13	0	3	0		37	42	46.8	27	34	44.3	33	28	54.1	40.8	93.2
11	2019-11-02	@	Carolina Hurricanes	5	3	W			26	12	1	4	0		27	12	1	4	0		40	46	46.5	32	34	48.5	36	28	56.3	46.1	107.9
12	2019-11-05	@	Winnipeg Jets	2	1	W	SO		32	2	0	3	0		33	6	0	1	0		47	55	46.1	34	42	44.7	18	34	34.6	58.5	100.3
13	2019-11-07	@	Calgary Flames	2	5	L			23	12	0	3	0		38	6	2	6	0		38	49	43.7	30	39	43.5	31	24	56.4	38.6	101.1
14	2019-11-08	@	Edmonton Oilers	0	4	L			29	6	0	4	0		32	8	1	3	0		47	48	49.5	39	32	54.9	19	22	46.3	60.0	88.5
15	2019-11-10	@	Vancouver Canucks	2	1	W			27	6	1	2	0		31	4	1	3	0		45	57	44.1	33	38	46.5	22	23	48.9	54.9	104.3
16	2019-11-13		Ottawa Senators	2	4	L			23	2	0	3	0		25	6	0	1	0		39	47	45.3	32	40	44.4	20	25	44.4	53.8	93.3
17	2019-11-15		Pittsburgh Penguins	2	1	W			21	8	0	2	0		39	6	0	3	0		29	65	30.9	23	48	32.4	26	27	49.1	31.0	109.4
18	2019-11-16	@	Montreal Canadiens	4	3	W	OT		43	12	2	6	1		34	14	1	5	0		53	51	51.0	46	33	58.2	29	31	48.3	56.9	95.8
19	2019-11-19		Boston Bruins	1	5	L			26	4	0	2	0		28	4	1	2	0		49	45	52.1	35	38	47.9	18	22	45.0	45.5	89.2
20	2019-11-22	@	Pittsburgh Penguins	1	4	L			37	11	1	4	0		41	13	0	3	0		44	54	44.9	33	47	41.3	28	24	53.8	44.0	89.5
21	2019-11-23		Detroit Red Wings	5	1	W			34	15	0	4	0		20	15	0	4	0		41	30	57.7	34	23	59.6	18	22	45.0	52.0	115.0
22	2019-11-26		Minnesota Wild	2	3	L			34	8	1	2	0		29	4	1	4	0		45	49	47.9	35	38	47.9	23	31	42.6	49.3	95.8
23	2019-11-28	@	Montreal Canadiens	6	4	W			35	4	0	3	0		48	6	0	2	0		51	81	38.6	41	59	41.0	25	30	45.5	48.6	109.9
24	2019-11-30		New York Rangers	0	4	L			33	13	0	8	0		23	34	1	2	2		45	27	62.5	36	25	59.0	17	17	50.0	39.5	93.3
25	2019-12-02	@	Buffalo Sabres	1	7	L			45	6	1	4	0		32	10	1	2	0		55	36	60.4	46	33	58.2	22	24	47.8	79.9	78.6
26	2019-12-03		Vegas Golden Knights	3	4	L			35	8	0	2	0		30	6	1	3	0		55	41	57.3	42	28	60.0	22	24	47.8	61.5	96.1
27	2019-12-06		Chicago Blackhawks	1	2	L	SO		30	9	1	4	0		29	13	1	2	0		52	59	46.8	36	41	46.8	25	23	52.1	46.7	100.0
28	2019-12-07	@	Nashville Predators	4	6	L			33	12	1	4	0		37	8	0	6	0		48	54	47.1	36	42	46.2	22	29	43.1	65.0	91.4
29	2019-12-10	@	Dallas Stars	0	2	L			26	10	0	3	0		35	6	0	5	0		28	56	33.3	23	35	39.7	11	31	26.2	40.6	93.3
30	2019-12-13	@	Colorado Avalanche	1	3	L			38	10	0	4	0		37	8	1	5	0		46	57	44.7	35	41	46.1	15	25	37.5	44.4	97.3
31	2019-12-14	@	Arizona Coyotes	2	1	W			33	6	0	3	0		32	6	1	3	0		40	60	40.0	33	38	46.5	22	30	42.3	51.3	107.4
32	2019-12-18		Anaheim Ducks	3	1	W			20	9	1	4	0		27	13	0	2	0		35	47	42.7	26	34	43.3	12	25	32.4	45.5	107.6
33	2019-12-20		Washington Capitals	3	6	L			27	9	1	3	0		29	13	0	1	0		28	56	33.3	22	42	34.4	24	22	52.2	46.8	86.9
34	2019-12-21	@	Columbus Blue Jackets	1	5	L			22	14	0	3	0		40	10	0	5	2		30	44	40.5	22	37	37.3	17	26	39.5	43.4	96.6
35	2019-12-23	@	Chicago Blackhawks	7	1	W			44	31	0	3	1		33	13	0	7	0		59	49	54.6	39	29	57.4	20	20	50.0	49.7	112.7
36	2019-12-27		Toronto Maple Leafs	4	5	L	OT		28	10	1	3	0		37	8	2	4	0		40	56	41.7	33	43	43.4	24	22	52.2	28.5	102.3
37	2019-12-29	@	Ottawa Senators	4	3	W	OT		34	23	2	4	0		23	15	0	3	0		54	40	57.4	40	31	56.3	20	24	45.5	59.1	92.9
38	2019-12-31		Boston Bruins	3	2	W	SO		44	6	0	4	0		30	8	1	3	0		68	54	55.7	54	40	57.4	18	19	48.6	36.2	101.6
39	2020-01-02	@	New York Islanders	2	1	W			31	6	0	2	0		30	6	0	2	0		68	59	53.5	53	38	58.2	23	26	46.9	56.9	103.3
40	2020-01-04		Colorado Avalanche	2	5	L			30	26	1	3	1		34	6	0	3	1		37	53	41.1	29	41	41.4	23	18	56.1	53.5	86.2
41	2020-01-07		New York Islanders	3	4	L	OT		35	0	1	1	0		41	2	0	0	0		59	71	45.4	49	54	47.6	26	24	52.0	37.1	96.5
42	2020-01-09	@	New York Rangers	3	6	L			49	12	0	2	1		37	6	2	5	0		63	56	52.9	47	42	52.8	22	23	48.9	56.3	91.9
43	2020-01-11	@	Washington Capitals	5	1	W			22	10	0	1	1		34	2	1	5	0		39	50	43.8	26	37	41.3	27	21	56.3	30.3	122.2
44	2020-01-12		Tampa Bay Lightning	3	1	W			20	9	0	4	0		27	13	0	2	0		24	51	32.0	15	40	27.3	23	14	62.2	39.6	125.8
45	2020-01-14	@	Toronto Maple Leafs	4	7	L			29	10	1	4	0		34	10	2	4	0		50	40	55.6	37	33	52.9	17	30	36.2	71.8	92.2
46	2020-01-16	@	Washington Capitals	2	5	L			34	10	0	4	1		38	8	1	5	0		44	54	44.9	36	38	48.6	23	27	46.0	38.9	91.1
47	2020-01-18	@	Columbus Blue Jackets	0	5	L			41	16	0	3	0		31	18	0	2	0		59	45	56.7	44	37	54.3	26	19	57.8	42.3	82.1
48	2020-01-27	@	Ottawa Senators	4	3	W	SO		53	9	1	5	0		38	15	1	2	2		67	77	46.5	56	48	53.8	33	30	52.4	58.0	104.9
49	2020-01-30		Nashville Predators	5	6	L	SO		32	6	2	3	1		30	6	1	3	0		53	46	53.5	38	34	52.8	26	28	48.1	54.9	92.6
50	2020-02-01		Dallas Stars	2	3	L	OT		31	4	0	3	1		31	6	0	2	0		42	54	43.8	34	43	44.2	19	25	43.2	46.2	93.5
51	2020-02-04		Montreal Canadiens	4	5	L	SO		24	14	2	5	0		36	20	0	2	1		29	59	33.0	24	38	38.7	28	32	46.7	34.8	102.5
52	2020-02-06	@	Philadelphia Flyers	5	0	W			19	8	1	3	1		46	6	0	4	0		21	60	25.9	13	45	22.4	11	30	26.8	31.0	127.3
53	2020-02-08		Los Angeles Kings	3	0	W			34	6	1	4	0		37	8	0	3	0		46	57	44.7	41	43	48.8	13	20	39.4	46.5	107.7
54	2020-02-11		Florida Panthers	3	5	L			28	4	1	2	0		33	4	0	2	0		47	64	42.3	36	46	43.9	20	30	40.0	46.1	90.8
55	2020-02-13		Detroit Red Wings	4	1	W			26	8	1	6	0		26	12	1	4	0		37	38	49.3	28	32	46.7	13	26	33.3	55.7	118.8
56	2020-02-14	@	Carolina Hurricanes	2	5	L			37	4	0	4	0		30	8	0	2	0		36	57	38.7	32	41	43.8	15	24	38.5	37.5	90.1
57	2020-02-16		Columbus Blue Jackets	4	3	W	SO		26	4	0	0	0		55	0	0	2	0		44	74	37.3	38	58	39.6	25	29	46.3	20.6	105.8
58	2020-02-18	@	St. Louis Blues	0	3	L			17	8	0	3	0		39	8	0	3	0		29	52	35.8	19	41	31.7	26	16	61.9	26.9	91.7
59	2020-02-20		San Jose Sharks	2	1	W			25	11	1	6	0		37	17	0	3	0		42	57	42.4	24	46	34.3	16	19	45.7	43.4	102.8
60	2020-02-22		Washington Capitals	3	2	W			29	14	2	3	0		35	8	1	6	0		40	41	49.4	31	31	50.0	24	25	49.0	66.7	100.0
61	2020-02-25	@	Detroit Red Wings	4	1	W			31	31	3	5	0		28	20	1	4	0		34	43	44.2	25	31	44.6	20	18	52.6	26.9	105.0
62	2020-02-27	@	San Jose Sharks	2	3	L	OT		23	8	0	4	0		30	10	0	3	1		34	55	38.2	27	36	42.9	18	19	48.6	36.3	101.7
63	2020-02-29	@	Los Angeles Kings	1	2	L	OT		33	0	0	1	0		38	2	0	0	0		51	68	42.9	41	51	44.6	23	32	41.8	45.2	98.3
64	2020-03-01	@	Anaheim Ducks	3	0	W			34	4	2	3	0		34	6	0	2	0		54	66	45.0	39	48	44.8	20	23	46.5	45.5	103.2
65	2020-03-03	@	Vegas Golden Knights	0	3	L			27	2	0	3	0		32	6	0	1	0		44	62	41.5	33	46	41.8	20	31	39.2	43.0	90.3
66	2020-03-06		St. Louis Blues	4	2	W			32	8	0	2	0		33	4	1	4	0		39	45	46.4	30	35	46.2	28	26	51.9	45.5	111.2
67	2020-03-07	@	New York Rangers	6	4	W			29	6	1	1	0		35	2	0	3	0		55	57	49.1	34	42	44.7	21	26	44.7	33.3	106.0
68	2020-03-10		Pittsburgh Penguins	2	5	L			22	8	1	3	0		33	6	0	4	0		29	48	37.7	27	31	46.6	14	26	35.0	50.0	86.3
