,Season,Salary
0,1989-90,100000
1,1990-91,46000
2,1991-92,110000
3,1992-93,275000
4,1993-94,500000
5,1994-95,300000
6,1995-96,525000
7,1996-97,800000
8,1997-98,1200000
9,1998-99,1200000
