,Season,Salary
0,2009-10,850000
1,2010-11,765000
2,2011-12,2500000
3,2012-13,1756098
4,2013-14,3000000
5,2014-15,6250000
6,2015-16,6000000
7,2016-17,6000000
8,2017-18,5750000
9,2018-19,5500000
10,2019-20,6000000
