,Season,Salary
0,1996-97,725000
1,1998-99,775000
2,1999-00,550000
3,2001-02,700000
4,2002-03,900000
5,2003-04,4500000
6,2005-06,3990000
7,2006-07,3990000
8,2007-08,5500000
9,2008-09,5500000
10,2009-10,6000000
11,2010-11,7000000
12,2011-12,1250000
13,2012-13,731707
14,2013-14,1500000
