,Season,Salary
0,2005-06,465000
1,2006-07,1000000
2,2007-08,1362500
3,2008-09,4000000
4,2009-10,4250000
5,2010-11,4500000
6,2011-12,10000000
7,2012-13,3804878
8,2013-14,2000000
