,Season,Salary
0,2005-06,900600
1,2006-07,1500000
2,2007-08,2200000
3,2008-09,3000000
4,2009-10,3000000
5,2010-11,2700000
6,2011-12,3700000
7,2012-13,2487805
8,2013-14,6250000
9,2014-15,6250000
10,2015-16,6000000
11,2016-17,6000000
12,2017-18,5000000
13,2018-19,5000000
