,Season,Salary
0,2005-06,684000
1,2006-07,684000
2,2007-08,2000000
3,2008-09,2500000
4,2009-10,2500000
5,2010-11,5000000
6,2011-12,6300000
7,2012-13,3746341
8,2013-14,6600000
9,2014-15,6700000
10,2015-16,6800000
11,2016-17,3500000
12,2017-18,3100000
13,2018-19,3000000
