,Season,Salary
0,1996-97,197910
1,1998-99,185350
2,1999-00,500000
3,2000-01,600000
4,2001-02,800000
5,2002-03,900000
6,2003-04,1200000
7,2005-06,2280000
8,2006-07,2280000
9,2007-08,5300000
10,2008-09,5500000
11,2009-10,5700000
12,2010-11,6300000
13,2011-12,1500000
14,2012-13,1170732
15,2013-14,2000000
