,Season,Salary
0,2005-06,450000
1,2006-07,600000
2,2007-08,700000
3,2008-09,800000
4,2009-10,1250000
5,2010-11,1250000
6,2011-12,1100000
7,2012-13,702439
8,2013-14,1400000
9,2016-17,600000
10,2017-18,1025000
11,2018-19,1025000
