,Season,Salary
0,1999-00,450000
1,2000-01,1500000
2,2001-02,1600000
3,2002-03,2000000
4,2003-04,2000000
5,2005-06,900000
6,2006-07,475000
7,2008-09,650000
8,2009-10,925000
9,2010-11,925000
10,2011-12,900000
11,2012-13,585366
