,Season,Salary
0,1990-91,85000
1,1991-92,275000
2,1992-93,275000
3,1993-94,400000
4,1994-95,1228571
5,1995-96,2725299
6,1996-97,4200000
7,1997-98,4000000
8,1998-99,8000000
9,1999-00,7000000
10,2000-01,7500000
11,2001-02,8000000
12,2003-04,8000000
13,2005-06,1520000
14,2006-07,750000
15,2007-08,2050000
