,Season,Salary
0,1989-90,325000
1,1990-91,365000
2,1991-92,375000
3,1992-93,1125000
4,1993-94,1225000
5,1994-95,1338286
6,1995-96,2517000
7,1996-97,2717000
8,1997-98,2717000
9,1998-99,2717000
10,1999-00,2717000
11,2001-02,600000
12,2002-03,900000
13,2003-04,200000
