,Season,Salary
0,2000-01,750000
1,2001-02,825000
2,2002-03,907500
3,2003-04,1000000
4,2005-06,1216000
5,2006-07,1216000
6,2007-08,1200000
7,2008-09,1000000
8,2009-10,1200000
9,2010-11,1200000
10,2011-12,1350000
11,2012-13,731707
12,2013-14,1500000
