,Season,Salary
0,1989-90,225000
1,1990-91,300000
2,1991-92,365000
3,1992-93,375000
4,1993-94,400000
5,1994-95,242857
6,1995-96,425500
7,1996-97,1175000
8,1997-98,1100000
9,1998-99,1200000
10,1999-00,850000
