,Season,Salary
0,2010-11,750000
1,2011-12,601000
2,2012-13,351805
3,2013-14,601000
4,2014-15,1000000
5,2015-16,1100000
6,2016-17,950000
7,2017-18,1000000
8,2018-19,1125000
