,Season,Salary
0,1982-83,65000
1,1983-84,65000
2,1984-85,65000
3,1985-86,65000
4,1986-87,65000
5,1987-88,65000
6,1988-89,65000
7,1989-90,194350
8,1990-91,300000
9,1991-92,325000
10,1992-93,350000
