,Season,Salary
0,1992-93,119915
1,1993-94,930000
2,1994-95,585600
3,1995-96,1020600
4,1996-97,2300000
5,1997-98,2500000
6,1998-99,2700000
7,1999-00,2700000
8,2000-01,2700000
9,2001-02,3000000
10,2002-03,3550000
11,2003-04,1300000
