,Season,Salary
0,2011-12,900000
1,2012-13,526829
2,2013-14,810000
3,2014-15,1500000
4,2015-16,2025000
5,2016-17,3150000
6,2017-18,4000000
7,2018-19,1500000
8,2019-20,5000000
