,Season,Salary
0,1996-97,600000
1,1999-00,500000
2,2000-01,600000
3,2001-02,650000
4,2002-03,950000
5,2003-04,1550000
6,2005-06,1672000
7,2006-07,2800000
8,2007-08,2800000
