,Season,Salary
0,1985-86,23471
1,1986-87,22500
2,1987-88,72000
3,1988-89,72000
4,1989-90,180000
5,1990-91,210000
6,1991-92,240000
7,1992-93,250000
8,1993-94,850000
9,1994-95,514286
10,1995-96,975000
11,1996-97,950000
12,1997-98,1200000
13,1998-99,1200000
14,1999-00,1300000
15,2000-01,400000
