,Season,Salary
0,2005-06,450000
1,2007-08,525000
2,2008-09,575000
3,2009-10,1500000
4,2010-11,2125000
5,2011-12,2750000
6,2012-13,1756098
7,2013-14,3500000
8,2014-15,3500000
9,2015-16,4750000
10,2016-17,4750000
11,2017-18,3100000
12,2018-19,5500000
13,2019-20,4000000
