,Season,Salary
0,2010-11,560000
1,2011-12,525000
2,2012-13,307317
3,2013-14,550000
4,2014-15,700000
5,2015-16,750000
6,2016-17,1250000
7,2017-18,1000000
8,2018-19,2750000
9,2019-20,2750000
