,Season,Salary
0,1989-90,125000
1,1990-91,150000
2,1991-92,300000
3,1992-93,275000
4,1993-94,1075000
5,1994-95,628571
6,1996-97,2300000
7,1997-98,2300000
8,1998-99,5500000
9,1999-00,6150000
10,2000-01,6150000
11,2001-02,6575000
12,2002-03,8000000
13,2003-04,8000000
14,2005-06,1200000
15,2006-07,2000000
16,2008-09,700000
