,Season,Salary
0,2007-08,605000
1,2008-09,500000
2,2009-10,500000
3,2010-11,570000
4,2013-14,600000
5,2014-15,650000
6,2015-16,800000
7,2016-17,800000
8,2017-18,850000
9,2018-19,850000
10,2019-20,1300000
