,Season,Salary
0,1990-91,25000
1,1992-93,100000
2,1994-95,142857
3,1995-96,325000
4,1996-97,500000
5,1997-98,550000
6,1998-99,600000
7,1999-00,3000000
8,2000-01,3000000
9,2001-02,6000000
10,2002-03,6000000
11,2003-04,6250000
12,2005-06,4940000
13,2006-07,5450000
14,2007-08,5450000
15,2008-09,1500000
