,Season,Salary
0,2000-01,925000
1,2001-02,907500
2,2002-03,1600000
3,2003-04,1900000
4,2005-06,3200000
5,2006-07,6000000
6,2007-08,6500000
7,2008-09,7000000
8,2009-10,7500000
9,2010-11,10000000
10,2011-12,6716000
11,2012-13,3930146
12,2013-14,6714000
13,2014-15,6714000
14,2015-16,6714000
15,2016-17,6714000
16,2017-18,6714000
17,2018-19,3382000
