,Season,Salary
0,1989-90,210000
1,1990-91,210000
2,1992-93,550000
3,1993-94,650000
4,1994-95,800000
5,1995-96,2000000
6,1996-97,2300000
7,1997-98,2500000
8,1998-99,2000000
9,1999-00,2100000
10,2000-01,1300000
11,2001-02,2750000
12,2002-03,3250000
13,2003-04,4500000
14,2005-06,1600000
