,Season,Salary
0,2009-10,550000
1,2010-11,550000
2,2011-12,550000
3,2012-13,365854
4,2013-14,750000
5,2014-15,1000000
6,2015-16,1000000
7,2016-17,2000000
8,2017-18,3000000
9,2018-19,3250000
10,2019-20,3750000
