,Season,Salary
0,1994-95,214286
1,1995-96,400000
2,1996-97,300000
3,1997-98,750000
4,1998-99,1150000
5,1999-00,1600000
6,2000-01,1800000
7,2001-02,3000000
8,2002-03,3500000
9,2003-04,3900000
10,2006-07,3466000
