,Season,Salary
0,1994-95,115029
1,1995-96,325000
2,1996-97,345000
3,1997-98,675000
4,1998-99,770000
5,1999-00,1400000
6,2000-01,600000
7,2001-02,1100000
8,2002-03,1200000
9,2003-04,1313000
10,2005-06,750000
