,Season,Salary
0,2005-06,450000
1,2006-07,925000
2,2007-08,2750000
3,2009-10,1500000
4,2010-11,500000
5,2011-12,600000
6,2012-13,673171
7,2013-14,1650000
8,2014-15,1000000
