,Season,Salary
0,1993-94,425000
1,1994-95,198686
2,1995-96,255150
3,1996-97,641375
4,1997-98,1500000
5,1998-99,1725000
6,1999-00,2000000
7,2000-01,2300000
8,2001-02,2600000
9,2002-03,2900000
10,2003-04,3100000
11,2005-06,1500000
12,2006-07,1500000
13,2007-08,760000
