,Season,Salary
0,1981-82,66720
1,1982-83,68935
2,1983-84,90000
3,1989-90,200000
4,1990-91,210000
5,1991-92,258000
6,1992-93,288000
7,1993-94,40000
8,1994-95,130000
9,1995-96,130000
