,Season,Salary
0,2000-01,475000
1,2001-02,600000
2,2002-03,850000
3,2003-04,3648166
4,2005-06,3161795
5,2006-07,6000000
6,2007-08,5700000
7,2008-09,5700000
8,2009-10,5400000
9,2010-11,1300000
10,2011-12,600000
