,Season,Salary
0,2010-11,800000
1,2011-12,800000
2,2012-13,1902439
3,2013-14,3750000
4,2014-15,800000
5,2015-16,5000000
6,2016-17,5000000
7,2017-18,5000000
8,2018-19,5000000
9,2019-20,3500000
