,Season,Salary
0,2011-12,600000
1,2012-13,380488
2,2013-14,2200000
3,2014-15,2400000
4,2015-16,5950000
5,2016-17,5950000
6,2017-18,7000000
7,2018-19,6500000
8,2019-20,5500000
