,Season,Salary
0,1990-91,125000
1,1991-92,140000
2,1992-93,450000
3,1993-94,450000
4,1994-95,257143
5,1995-96,450000
6,1996-97,600000
7,1997-98,900000
8,1998-99,950000
9,1999-00,2500000
10,2000-01,3300000
11,2001-02,3400000
12,2002-03,3600000
13,2003-04,3000000
