,Season,Salary
0,1989-90,500000
1,1990-91,660000
2,1991-92,735000
3,1992-93,754224
4,1993-94,880000
5,1994-95,537143
6,1995-96,940000
7,1996-97,2200000
8,1997-98,2300000
9,1998-99,2212264
