,Season,Salary
0,1989-90,114075
1,1990-91,208988
2,1991-92,240075
3,1992-93,227425
4,1993-94,871875
5,1996-97,1300000
6,1997-98,300000
7,1998-99,425000
8,1999-00,400000
9,2000-01,500000
10,2001-02,600000
