,Season,Salary
0,1992-93,150000
1,1994-95,114286
2,1995-96,350000
3,1996-97,425000
4,1997-98,550000
5,1998-99,675000
6,1999-00,750000
7,2000-01,875000
8,2001-02,1030000
9,2002-03,500000
10,2003-04,650000
11,2005-06,513000
12,2006-07,575000
