,Season,Salary
0,2008-09,757720
1,2009-10,800000
2,2010-11,900000
3,2011-12,600000
4,2012-13,995122
5,2013-14,1900000
6,2014-15,2300000
7,2015-16,2500000
8,2016-17,2700000
9,2017-18,2500000
10,2018-19,3000000
11,2019-20,2000000
