,Season,Salary
0,1989-90,130000
1,1990-91,140000
2,1991-92,700000
3,1992-93,900000
4,1993-94,1000000
5,1994-95,1428571
6,1995-96,3000000
7,1996-97,3600000
8,1997-98,3900000
9,1998-99,5100000
10,1999-00,5000000
11,2000-01,5600000
12,2001-02,6000000
13,2002-03,4000000
14,2003-04,4000000
