,Season,Salary
0,2010-11,555000
1,2011-12,2200000
2,2012-13,936585
3,2013-14,1600000
4,2014-15,2600000
5,2015-16,2000000
6,2016-17,4500000
7,2017-18,3200000
8,2018-19,3100000
9,2019-20,3100000
