,Season,Salary
0,2008-09,750000
1,2009-10,800000
2,2010-11,2750000
3,2011-12,3500000
4,2012-13,2487805
5,2013-14,4500000
6,2014-15,3500000
7,2015-16,4750000
8,2017-18,5000000
9,2018-19,3250000
10,2019-20,2250000
