,Season,Salary
0,1996-97,275000
1,1997-98,450000
2,1998-99,800000
3,1999-00,1300000
4,2000-01,1500000
5,2001-02,2600000
6,2002-03,2800000
7,2003-04,3300000
8,2005-06,750000
9,2006-07,500000
