,Season,Salary
0,2006-07,750000
1,2007-08,3100000
2,2008-09,3100000
3,2009-10,6000000
4,2010-11,6000000
5,2011-12,6000000
6,2012-13,3512195
7,2013-14,2500000
8,2014-15,3750000
9,2015-16,4000000
