,Season,Salary
0,1996-97,311525
1,1998-99,550000
2,1999-00,605000
3,2000-01,1000000
4,2001-02,1650000
5,2002-03,5000000
6,2003-04,5500000
7,2005-06,4500000
8,2006-07,5500000
9,2007-08,6000000
10,2008-09,4500000
11,2009-10,4500000
12,2010-11,1100000
13,2011-12,1500000
14,2012-13,878049
