,Season,Salary
0,1989-90,270000
1,1990-91,290000
2,1991-92,300000
3,1992-93,900000
4,1993-94,1400000
5,1994-95,742128
6,1995-96,963259
7,1996-97,850000
8,1997-98,2500000
