,Season,Salary
0,1989-90,110000
1,1990-91,155000
2,1991-92,165000
3,1992-93,500000
4,1993-94,600000
5,1994-95,342857
6,1995-96,826289
7,1996-97,826289
8,1997-98,875000
9,1998-99,875000
10,1999-00,875000
11,2000-01,875000
