,Season,Salary
0,1989-90,122525
1,1990-91,325000
2,1991-92,283725
3,1992-93,1091640
4,1993-94,1100000
5,1994-95,1142857
6,1995-96,2250000
7,1996-97,2350000
8,1997-98,2450000
9,1998-99,2550000
10,1999-00,975000
11,2000-01,950000
