,Season,Salary
0,1989-90,359125
1,1990-91,407075
2,1991-92,436500
3,1992-93,413500
4,1993-94,1100000
5,1994-95,628571
6,1995-96,2323419
7,1996-97,2325191
8,1997-98,2750000
9,1998-99,2750000
10,1999-00,4378007
11,2000-01,3250000
12,2001-02,2750000
