,Season,Salary
0,2008-09,850000
1,2010-11,765000
2,2011-12,1150000
3,2012-13,673171
4,2013-14,2400000
5,2014-15,2600000
6,2015-16,1500000
7,2016-17,1750000
8,2017-18,2500000
9,2018-19,2500000
