,Season,Salary
0,1989-90,71825
1,1990-91,207601
2,1991-92,165870
3,1992-93,351475
4,1993-94,525000
5,1994-95,300000
6,1996-97,205240
7,1997-98,412500
8,1998-99,552500
9,1999-00,552500
10,2000-01,2200000
11,2001-02,2400000
12,2002-03,2600000
13,2003-04,2800000
